0.0086540232,0.2360197495
0.0016425480,0.2516833139
0.0000000010,0.2528686932
0.0216864262,0.2562599838
0.0300825906,0.2685252965
0.0577189135,0.2879728762
0.0321668514,0.2885782824
0.0649625112,0.3036853025
0.0538263087,0.3046696730
0.0775180522,0.3328169512
0.1101294232,0.3495270885
0.1292865334,0.3598627020
0.0415451009,0.3739763728
0.1111308325,0.3799957318
0.0833112482,0.3802762125
0.1542083091,0.4056444498
0.1364791069,0.4063597878
0.1084225284,0.4083390199
0.1246049200,0.4130808088
0.1686335920,0.4214596703
0.1820691535,0.4217067616
0.1778672852,0.4270000633
0.1787363991,0.4347084104
0.1161100111,0.4431830218
0.1108976138,0.4486527397
0.1514173992,0.4520335175
0.1896913046,0.4535897374
0.1612651376,0.4615779643
0.1055532331,0.5030628488
0.1956113627,0.5128594595
0.2947073702,0.5417195356
0.2762965885,0.5468720382
0.2564545677,0.5544051533
0.2926209462,0.5607573992
0.2645126642,0.5713841222
0.3455384504,0.5882650950
0.1778069659,0.5952376305
0.4187066385,0.6580222619
0.3874179630,0.6713325039
0.5303086872,0.7780163183
0.4516384904,0.7949515755
0.0000000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.0000000000
